file_name,max,min,one_sigma1,one_sigma2,outlier_cnt_mean,div60,peak,tail,date,class,label_first,label_second,label_third,label_fourth,real_label,log_label
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/103_bioref_240_2_cam1.tif,51.284411111111105,51.074088888888895,51.27768005917613,51.09552197786091,32,4.287272547839502,6328424,21.0,190508,2,0,,0.0,2.0,1525.0,3.1832698436828046
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/106_bioref_240_2_cam1.tif,45.76571666666667,45.629963888888895,45.7335700498401,45.673781061270994,23,64.4392313317901,3566697,57.0,190508,5,1,5.0,,,1525000.0,6.183269843682805
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/101_bioref_240_3_cam1.tif,47.222280555555564,47.189952777777776,47.213485829030894,47.20133148578393,20,3.3616315594135724,6577495,23.0,190508,0,0,,0.0,0.0,15.5,1.1903316981702914
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/102_bioref_120_3_cam1.tif,44.609694444444436,44.579919444444435,44.60232700191041,44.591268183274785,17,3.579239148148144,6676734,23.0,190508,1,0,,0.0,1.0,152.5,2.1832698436828046
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/105_bioref_240_2_cam1.tif,46.07502222222222,46.033361111111105,46.066425380218064,46.04659619385601,19,9.181690557870377,5928334,28.0,190508,4,1,4.0,,,152500.0,5.183269843682805
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/106_bioref_120_3_cam1.tif,43.553938888888894,43.4033388888889,43.52102401262274,43.45609941330321,21,57.285414040895006,2791441,78.0,190508,5,1,5.0,,,1525000.0,6.183269843682805
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/104_bioref_0_2_cam1.tif,43.87960833333333,43.841836111111114,43.8689427438368,43.84958373764465,21,5.092999668209875,6548071,24.0,190508,3,0,,1.0,,15250.0,4.183269843682805
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/104_bioref_240_1_cam1.tif,42.672094444444454,42.638575,42.663717113091494,42.6518055720937,14,3.5066368541666697,6720269,22.0,190508,3,0,,1.0,,15250.0,4.183269843682805
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/104_bioref_120_1_cam1.tif,44.59020833333334,44.56024166666667,44.57767501626915,44.565476650397514,19,3.846433459876536,6495816,22.0,190508,3,0,,1.0,,15250.0,4.183269843682805
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/102_bioref_0_1_cam1.tif,47.44436666666667,47.409211111111105,47.43445469078475,47.42013104995599,18,5.9761152932098796,6489051,22.0,190508,1,0,,0.0,1.0,152.5,2.1832698436828046
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/101_bioref_120_2_cam1.tif,53.89126666666667,53.85328333333333,53.88069113393102,53.86644747718008,17,3.803886847993823,6243322,22.0,190508,0,0,,0.0,0.0,15.5,1.1903316981702914
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/101_bioref_240_2_cam1.tif,47.23555833333333,47.19873333333334,47.22515485769251,47.20804310527047,18,3.3652476404320977,6573754,20.0,190508,0,0,,0.0,0.0,15.5,1.1903316981702914
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/107_bioref_240_1_cam1.tif,56.83390833333333,56.19169444444446,56.60856823935414,56.34840416805326,19,588.7018486373457,1105173,198.0,190508,6,1,6.0,,,15250000.0,7.183269843682805
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/106_bioref_240_1_cam1.tif,45.686733333333336,45.55275833333334,45.64012775632845,45.582842984412295,20,63.93017780401229,3574377,74.0,190508,5,1,5.0,,,1525000.0,6.183269843682805
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/102_bioref_120_2_cam1.tif,44.581225,44.544375,44.57232657361986,44.55591481526905,18,3.6266818155864335,6676377,23.0,190508,1,0,,0.0,1.0,152.5,2.1832698436828046
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/102_bioref_120_1_cam1.tif,44.49673333333333,44.46424166666666,44.48507706262758,44.47259395589095,18,3.6303966118827153,6682924,20.0,190508,1,0,,0.0,1.0,152.5,2.1832698436828046
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/104_bioref_0_3_cam1.tif,43.77355833333333,43.738952777777776,43.76483693897411,43.750782598062926,17,4.7935398819444535,6559440,24.0,190508,3,0,,1.0,,15250.0,4.183269843682805
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/102_bioref_240_2_cam1.tif,41.819569444444454,41.761408333333335,41.811750671697496,41.77577108756177,25,2.9847094452160485,6857826,20.0,190508,1,0,,0.0,1.0,152.5,2.1832698436828046
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/103_bioref_120_1_cam1.tif,44.12858888888889,44.08244722222222,44.11390180980916,44.090745505005664,23,3.5835527816357966,6651843,22.0,190508,2,0,,0.0,2.0,1525.0,3.1832698436828046
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/105_bioref_0_1_cam1.tif,45.84301944444446,45.785675,45.82794480596072,45.80579982366889,19,8.245224416666652,5392814,32.0,190508,4,1,4.0,,,152500.0,5.183269843682805
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/105_bioref_120_1_cam1.tif,50.072455555555564,49.99761388888889,50.05882561248786,50.026705406030686,19,11.208955343364178,5156424,33.0,190508,4,1,4.0,,,152500.0,5.183269843682805
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/107_bioref_0_2_cam1.tif,51.36932222222222,51.035408333333336,51.25026053296226,51.12048465222292,16,284.8345583410489,1043965,193.0,190508,6,1,6.0,,,15250000.0,7.183269843682805
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/103_bioref_120_3_cam1.tif,44.16604166666666,44.13938055555556,44.16012947655869,44.1477208938117,22,3.493708924382717,6659721,22.0,190508,2,0,,0.0,2.0,1525.0,3.1832698436828046
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/103_bioref_120_2_cam1.tif,44.12679722222222,44.09086666666666,44.115224212146785,44.09839365822359,19,3.518907454475314,6664425,20.0,190508,2,0,,0.0,2.0,1525.0,3.1832698436828046
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/101_bioref_120_3_cam1.tif,53.84861944444446,53.818711111111114,53.84195305134367,53.83002593013782,15,3.8549615162037,6237195,22.0,190508,0,0,,0.0,0.0,15.5,1.1903316981702914
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/103_bioref_240_3_cam1.tif,51.17505,51.13266666666666,51.16406031734847,51.14883070117004,16,3.9478107615740665,6337434,21.0,190508,2,0,,0.0,2.0,1525.0,3.1832698436828046
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/104_bioref_120_3_cam1.tif,44.59996666666667,44.565011111111104,44.5903344844674,44.57690283034741,16,3.817693385030858,6495004,21.0,190508,3,0,,1.0,,15250.0,4.183269843682805
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/106_bioref_120_2_cam1.tif,43.546952777777776,43.40480833333334,43.513802206245614,43.44870066412476,17,57.50302037577138,2762944,91.0,190508,5,1,5.0,,,1525000.0,6.183269843682805
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/105_bioref_240_1_cam1.tif,46.130511111111105,46.072130555555546,46.10714406606857,46.084208896894395,18,9.239647060185225,5912150,28.0,190508,4,1,4.0,,,152500.0,5.183269843682805
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/107_bioref_0_1_cam1.tif,51.319697222222224,51.01369166666666,51.242907943055954,51.109317797684774,19,270.93992252777747,1057300,185.0,190508,6,1,6.0,,,15250000.0,7.183269843682805
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/107_bioref_240_3_cam1.tif,56.63873055555555,56.16436944444445,56.465046156485506,56.227752362033,20,583.711056746912,1105407,200.0,190508,6,1,6.0,,,15250000.0,7.183269843682805
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/107_bioref_120_3_cam1.tif,51.446494444444454,51.0564,51.3278694938281,51.148052635801534,22,522.5279909915133,1198017,193.0,190508,6,1,6.0,,,15250000.0,7.183269843682805
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/101_bioref_0_2_cam1.tif,41.312519444444455,41.29347777777778,41.307171706088226,41.29708496057844,22,3.8610154351851893,6862914,20.0,190508,0,0,,0.0,0.0,15.5,1.1903316981702914
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/107_bioref_120_2_cam1.tif,51.566788888888894,51.13170555555556,51.43629422091478,51.23490133464079,23,524.0089395632708,1189130,170.0,190508,6,1,6.0,,,15250000.0,7.183269843682805
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/102_bioref_240_1_cam1.tif,41.743233333333336,41.707902777777775,41.73512365772969,41.71839736078885,24,3.028361925154313,6862693,20.0,190508,1,0,,0.0,1.0,152.5,2.1832698436828046
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/102_bioref_240_3_cam1.tif,41.86251388888889,41.83698611111111,41.85551054827555,41.8412213961689,23,3.0204782785493824,6848753,19.0,190508,1,0,,0.0,1.0,152.5,2.1832698436828046
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/101_bioref_0_3_cam1.tif,41.21994166666666,41.18013611111111,41.209756200218614,41.18949305904064,21,3.621554878086422,6872277,21.0,190508,0,0,,0.0,0.0,15.5,1.1903316981702914
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/102_bioref_0_3_cam1.tif,47.51984166666666,47.46807777777778,47.50807740393816,47.4832164849507,17,5.175686188271609,6498332,24.0,190508,1,0,,0.0,1.0,152.5,2.1832698436828046
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/101_bioref_240_1_cam1.tif,47.205880555555545,47.17514722222222,47.196540395087425,47.185794604912594,15,3.271530495370374,6583146,21.0,190508,0,0,,0.0,0.0,15.5,1.1903316981702914
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/103_bioref_0_1_cam1.tif,52.28545833333333,52.23763333333334,52.276246934910745,52.254690009533675,21,6.447082923611113,6191421,23.0,190508,2,0,,0.0,2.0,1525.0,3.1832698436828046
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/107_bioref_120_1_cam1.tif,51.42181944444446,51.12585277777778,51.334139300585505,51.20312403274782,21,521.7062558765431,1174926,188.0,190508,6,1,6.0,,,15250000.0,7.183269843682805
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/105_bioref_120_2_cam1.tif,49.98341666666666,49.91370833333333,49.96608107076536,49.930739299604994,22,11.197211483024683,5211107,37.0,190508,4,1,4.0,,,152500.0,5.183269843682805
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam1(10^1=15.5) (10^2=152.5)/105_bioref_0_2_cam1.tif,45.87155277777778,45.80010833333333,45.851338922669584,45.82028700325635,21,8.082505668209873,5359912,32.0,190508,4,1,4.0,,,152500.0,5.183269843682805
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/103_bioref_240_2_cam2.tif,43.77538333333333,43.58620277777778,43.77169886045454,43.60901576917509,27,3.0281292978395027,6908986,18.0,190508,2,0,,0.0,2.0,1505.0,3.1775364999298623
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/107_bioref_240_1_cam2.tif,49.823669444444434,49.369830555555545,49.73708016258001,49.525601133716286,20,384.2111717608028,1581718,139.0,190508,6,1,6.0,,,15050000.0,7.177536499929862
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/103_bioref_0_2_cam2.tif,47.68988333333333,47.63725833333334,47.68164208141958,47.65374940006192,23,4.290649504629622,6666935,20.0,190508,2,0,,0.0,2.0,1505.0,3.1775364999298623
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/101_bioref_240_2_cam2.tif,43.41520277777778,43.380305555555566,43.408589588844016,43.39202717041525,21,2.821876741512348,6882077,19.0,190508,0,0,,0.0,0.0,19.5,1.290034611362518
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/106_bioref_120_3_cam2.tif,49.13593333333333,48.96716388888889,49.0984409828169,49.023995776442355,22,53.13160074459878,2982164,74.0,190508,5,1,5.0,,,1505000.0,6.177536499929862
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/104_bioref_240_2_cam2.tif,36.57062222222222,36.521894444444435,36.559633880699295,36.54120121189328,21,2.7250074729938234,7269626,19.0,190508,3,0,,1.0,,15050.0,4.177536499929862
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/107_bioref_240_2_cam2.tif,49.91327777777778,49.42100000000001,49.77915458978232,49.54963226206954,18,385.9691998086424,1582656,174.0,190508,6,1,6.0,,,15050000.0,7.177536499929862
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/106_bioref_0_2_cam2.tif,46.825475,46.670280555555564,46.791856027711475,46.72981637969595,17,31.537845081790067,3037177,69.0,190508,5,1,5.0,,,1505000.0,6.177536499929862
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/105_bioref_120_3_cam2.tif,48.23480277777778,48.16550555555556,48.216153276961094,48.1792718156315,23,8.050780787808646,5402891,32.0,190508,4,1,4.0,,,150500.0,5.177536499929862
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/107_bioref_120_2_cam2.tif,39.35495555555556,39.03763611111111,39.276864518301785,39.13399733355008,22,235.5080703996911,1520320,159.0,190508,6,1,6.0,,,15050000.0,7.177536499929862
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/106_bioref_240_3_cam2.tif,40.33489722222223,40.17827777777778,40.294801781863534,40.23016664406239,20,38.807052351080245,3897429,59.0,190508,5,1,5.0,,,1505000.0,6.177536499929862
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/106_bioref_0_1_cam2.tif,46.698661111111115,46.57211666666666,46.66933247403716,46.613708174111004,19,30.62618257330245,3070665,68.0,190508,5,1,5.0,,,1505000.0,6.177536499929862
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/106_bioref_120_2_cam2.tif,49.140347222222225,49.01238333333333,49.11052376547831,49.04430938266984,24,52.80704881944447,2953992,71.0,190508,5,1,5.0,,,1505000.0,6.177536499929862
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/105_bioref_240_1_cam2.tif,43.8935361111111,43.840722222222226,43.88760429283701,43.86046478123707,19,7.1917080925926005,6230881,25.0,190508,4,1,4.0,,,150500.0,5.177536499929862
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/103_bioref_120_1_cam2.tif,43.35480277777778,43.32748333333333,43.350381891471756,43.337379682602304,23,2.859684437499999,6937757,19.0,190508,2,0,,0.0,2.0,1505.0,3.1775364999298623
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/104_bioref_240_3_cam2.tif,36.54571388888889,36.51990277777778,36.53740125013707,36.52497124986292,22,2.7279563418209882,7273841,20.0,190508,3,0,,1.0,,15050.0,4.177536499929862
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/101_bioref_240_1_cam2.tif,43.55410277777778,43.52910833333333,43.54588076377348,43.53480701400428,21,2.851216601851855,6875390,22.0,190508,0,0,,0.0,0.0,19.5,1.290034611362518
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/107_bioref_0_1_cam2.tif,42.96465,42.731727777777785,42.89855151821219,42.79094292623227,20,142.80575432870413,1410925,148.0,190508,6,1,6.0,,,15050000.0,7.177536499929862
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/105_bioref_0_1_cam2.tif,42.861136111111115,42.803402777777784,42.846297367543336,42.81749281764184,22,5.672844379629624,6031862,26.0,190508,4,1,4.0,,,150500.0,5.177536499929862
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/104_bioref_0_3_cam2.tif,39.042494444444436,39.01600833333333,39.03513741282524,39.02335379087845,20,3.4792827677469065,7043560,19.0,190508,3,0,,1.0,,15050.0,4.177536499929862
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/105_bioref_0_2_cam2.tif,42.832605555555546,42.769425,42.817789013485644,42.787092467995855,24,5.614262226851858,5992430,28.0,190508,4,1,4.0,,,150500.0,5.177536499929862
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/102_bioref_120_1_cam2.tif,43.821380555555564,43.79995555555556,43.815245844982435,43.806377025387924,23,2.969891584104945,6871453,20.0,190508,1,0,,0.0,1.0,150.5,2.1775364999298623
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/107_bioref_120_3_cam2.tif,39.31488055555555,39.047844444444436,39.25228331033407,39.123033634110364,24,236.1820205856482,1532982,151.0,190508,6,1,6.0,,,15050000.0,7.177536499929862
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/102_bioref_240_2_cam2.tif,48.26195833333333,48.237066666666664,48.25697527358279,48.24543028197275,22,3.028655841049383,6690995,21.0,190508,1,0,,0.0,1.0,150.5,2.1775364999298623
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/103_bioref_0_3_cam2.tif,47.516325,47.490561111111106,47.50983878481246,47.498000196669004,22,4.08615356867284,6670216,19.0,190508,2,0,,0.0,2.0,1505.0,3.1775364999298623
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/105_bioref_0_3_cam2.tif,42.955358333333336,42.907913888888885,42.94666984670712,42.923810708848436,22,5.649151469135813,5949635,28.0,190508,4,1,4.0,,,150500.0,5.177536499929862
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/101_bioref_0_1_cam2.tif,45.73575833333334,45.69781111111111,45.72192519973445,45.70501767063592,22,3.9391100964506154,6743558,22.0,190508,0,0,,0.0,0.0,19.5,1.290034611362518
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/101_bioref_240_3_cam2.tif,43.41344444444446,43.3876,43.40935710219571,43.396713268174665,24,2.8999920601851783,6877118,19.0,190508,0,0,,0.0,0.0,19.5,1.290034611362518
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/107_bioref_0_3_cam2.tif,42.967038888888894,42.649236111111115,42.87671710691952,42.7322775227101,20,157.4112949058643,1366308,159.0,190508,6,1,6.0,,,15050000.0,7.177536499929862
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/105_bioref_240_2_cam2.tif,43.8406,43.79447777777778,43.83162343089205,43.81241749503389,20,7.1661791018518475,6240797,26.0,190508,4,1,4.0,,,150500.0,5.177536499929862
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/101_bioref_0_2_cam2.tif,45.7701,45.73607222222223,45.757525956080045,45.74109784021625,22,3.832826533179009,6741063,20.0,190508,0,0,,0.0,0.0,19.5,1.290034611362518
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/106_bioref_240_2_cam2.tif,40.45022777777777,40.29115555555556,40.39974668444773,40.3329204451819,16,38.280161176697575,3882477,53.0,190508,5,1,5.0,,,1505000.0,6.177536499929862
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/107_bioref_120_1_cam2.tif,39.431777777777775,39.128477777777775,39.36049370955808,39.20293064229378,23,235.6643047415123,1492368,152.0,190508,6,1,6.0,,,15050000.0,7.177536499929862
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/104_bioref_0_1_cam2.tif,39.046341666666656,39.02327777777778,39.04071834162332,39.02999795467298,22,3.7324879012345735,7048866,21.0,190508,3,0,,1.0,,15050.0,4.177536499929862
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/101_bioref_120_2_cam2.tif,45.20181388888889,45.177836111111105,45.19586806880748,45.185315912673985,18,3.0245497245370365,6777709,21.0,190508,0,0,,0.0,0.0,19.5,1.290034611362518
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/101_bioref_120_3_cam2.tif,45.17705,45.13677222222222,45.17160650663865,45.149938863731705,21,3.0078410432098783,6782135,18.0,190508,0,0,,0.0,0.0,19.5,1.290034611362518
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/106_bioref_240_1_cam2.tif,40.40694722222222,40.327575,40.392942442620615,40.35212792774977,23,38.29691090277782,3824581,55.0,190508,5,1,5.0,,,1505000.0,6.177536499929862
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/105_bioref_120_2_cam2.tif,48.12149444444446,48.05071388888889,48.10175760371958,48.06516017405821,25,7.949870004629625,5414972,31.0,190508,4,1,4.0,,,150500.0,5.177536499929862
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/104_bioref_120_2_cam2.tif,48.151080555555545,48.11782777777778,48.14249145888627,48.127774189261864,18,3.6581802399691337,6540394,21.0,190508,3,0,,1.0,,15050.0,4.177536499929862
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/102_bioref_240_1_cam2.tif,48.434988888888896,48.38578333333334,48.416640519747666,48.393972165437496,21,3.1559355871913635,6680221,22.0,190508,1,0,,0.0,1.0,150.5,2.1775364999298623
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/104_bioref_240_1_cam2.tif,36.490705555555564,36.460366666666665,36.48208516231328,36.46805122657561,19,2.7214385902777765,7272202,19.0,190508,3,0,,1.0,,15050.0,4.177536499929862
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/103_bioref_240_1_cam2.tif,43.728161111111106,43.701386111111105,43.72397511000458,43.71072183443986,19,2.821397118055553,6910372,19.0,190508,2,0,,0.0,2.0,1505.0,3.1775364999298623
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/102_bioref_0_2_cam2.tif,38.66302222222223,38.61045,38.65479894679357,38.62678734950273,22,3.464316404320996,7127246,18.0,190508,1,0,,0.0,1.0,150.5,2.1775364999298623
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/101_bioref_0_3_cam2.tif,45.741397222222226,45.70963611111111,45.73493645447882,45.72008900848417,19,3.6185080964506176,6744429,20.0,190508,0,0,,0.0,0.0,19.5,1.290034611362518
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/102_bioref_120_3_cam2.tif,43.85537222222222,43.82820555555556,43.84578321440872,43.833926137443115,21,2.942025127314813,6874028,19.0,190508,1,0,,0.0,1.0,150.5,2.1775364999298623
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/104_bioref_120_3_cam2.tif,48.06798888888889,48.040197222222226,48.058342938162454,48.04536354331904,19,3.7776708796296314,6550971,23.0,190508,3,0,,1.0,,15050.0,4.177536499929862
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/103_bioref_120_2_cam2.tif,43.39413611111111,43.35796666666667,43.379201248022355,43.36492884457023,18,2.86331589737654,6936349,19.0,190508,2,0,,0.0,2.0,1505.0,3.1775364999298623
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/102_bioref_0_1_cam2.tif,38.69298611111111,38.66410833333333,38.684866873453224,38.670780996917145,21,3.697196136574085,7106823,19.0,190508,1,0,,0.0,1.0,150.5,2.1775364999298623
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/104_bioref_120_1_cam2.tif,48.189844444444454,48.15497222222222,48.17960576722804,48.165152658697885,17,3.6814470285493868,6539321,21.0,190508,3,0,,1.0,,15050.0,4.177536499929862
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/102_bioref_240_3_cam2.tif,48.330475,48.28050277777778,48.312053065786564,48.290733971250475,17,3.0356952592592563,6676667,20.0,190508,1,0,,0.0,1.0,150.5,2.1775364999298623
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190508/cam2(10^1=19.5) (10^2=150.5)/102_bioref_0_3_cam2.tif,38.632977777777775,38.585033333333335,38.618307071324956,38.597504502749096,21,3.3557639297839525,7145401,18.0,190508,1,0,,0.0,1.0,150.5,2.1775364999298623
